lv1,lv2,lvrel,att1,att2,attrel,tech1,tech2,techrel,n1,n2,nrel,wp1,wp2,wprel,y
8.0,8.0,1.0,1120.0,672.0,1.67,4.0,4.0,1.0,1,1,1.0,1.0,1.8900000000000001,0.53,0.0
8.0,10.75,0.74,1000.0,1793.25,0.56,4.0,1.0,4.0,1,8,0.12,1.0,1.0,1.0,0.0
2.0,17.0,0.12,216.0,3150.0,0.07,1.0,8.0,0.12,1,1,1.0,1.0,1.0,1.0,0.0
14.0,10.43,1.34,3024.0,1992.29,1.52,6.0,5.14,1.17,1,7,0.14,1.0,1.8199999999999998,0.55,0.0
16.0,6.0,2.67,2800.0,720.0,3.89,7.0,3.0,2.33,1,1,1.0,1.0,1.8199999999999998,0.55,1.0
12.0,10.0,1.2,1440.0,1465.38,0.98,1.0,1.0,1.0,1,8,0.12,1.0,1.0,1.0,0.0
20.0,16.0,1.25,4704.0,3240.0,1.45,1.0,7.0,0.14,1,1,1.0,1.0,1.0,1.0,1.0
1.0,9.0,0.11,180.0,1800.0,0.1,1.0,4.33,0.23,1,3,0.33,1.0,1.0,1.0,0.0
14.0,9.4,1.49,2352.0,1493.6,1.57,1.0,4.6,0.22,1,5,0.2,1.0,1.0,1.0,0.0
10.0,18.0,0.56,1125.0,3500.0,0.32,1.0,8.0,0.12,1,1,1.0,1.0,1.0,1.0,0.0
16.0,14.0,1.14,2880.0,2100.0,1.37,1.0,1.0,1.0,1,1,1.0,1.0,1.0,1.0,0.0
17.0,9.0,1.89,3402.0,660.0,5.15,8.0,1.0,8.0,1,1,1.0,1.0,1.0,1.0,1.0
9.57,16.4,0.58,1470.86,3326.0,0.44,4.43,1.0,4.43,7,5,1.4,1.92,1.0,1.92,1.0
19.0,8.0,2.38,4320.0,840.0,5.14,9.0,3.5,2.57,1,2,0.5,1.0,1.0,1.0,0.0
12.0,9.0,1.33,1813.2,1938.0,0.94,1.0,4.5,0.22,5,2,2.5,1.0,1.78,0.56,1.0
7.0,10.0,0.7,750.0,1260.0,0.6,4.0,4.0,1.0,1,1,1.0,1.0,1.0,1.0,0.0
5.0,5.0,1.0,420.0,432.0,0.97,1.0,3.0,0.33,1,1,1.0,1.0,1.0,1.0,1.0
11.67,8.8,1.33,1986.67,1191.6,1.67,5.33,4.0,1.33,6,5,1.2,1.0,1.78,0.56,1.0
9.0,15.0,0.6,882.0,2688.0,0.33,1.0,7.0,0.14,1,1,1.0,1.0,1.0,1.0,0.0
1.0,19.0,0.05,180.0,7644.0,0.02,1.0,9.0,0.11,1,1,1.0,1.0,1.0,1.0,0.0
6.0,11.62,0.52,1000.0,2304.88,0.43,3.0,5.25,0.57,1,8,0.12,1.0,1.97,0.51,0.0
14.0,11.0,1.27,2520.0,1350.0,1.87,6.0,1.0,6.0,1,1,1.0,1.0,1.0,1.0,1.0
8.0,14.25,0.56,1200.0,3237.75,0.37,4.0,6.5,0.62,1,4,0.25,1.0,1.92,0.52,0.0
16.0,19.0,0.84,4536.0,4224.0,1.07,7.0,9.0,0.78,1,1,1.0,1.0,1.0,1.0,0.0
12.0,15.0,0.8,1764.0,2520.0,0.7,5.0,1.0,5.0,1,1,1.0,1.0,1.0,1.0,0.0
8.0,9.0,0.89,1440.0,960.0,1.5,4.0,1.0,4.0,1,1,1.0,1.0,1.0,1.0,1.0
1.0,20.0,0.05,180.0,4400.0,0.04,1.0,9.0,0.11,1,1,1.0,1.0,1.0,1.0,0.0
13.5,12.2,1.11,2680.0,2835.6,0.95,6.0,5.6,1.07,2,5,0.4,1.0,1.97,0.51,0.0
10.0,9.0,1.11,1080.0,882.0,1.22,1.0,4.0,0.25,1,1,1.0,1.0,1.0,1.0,1.0
10.0,11.83,0.85,1857.0,2503.0,0.74,1.0,5.33,0.19,5,6,0.83,2.23,1.0,2.23,0.0
11.0,17.0,0.65,1890.0,2880.0,0.66,5.0,8.0,0.62,1,1,1.0,1.0,1.78,0.56,1.0
13.0,13.5,0.96,2160.0,3347.25,0.65,6.0,6.38,0.94,1,8,0.12,1.0,1.0,1.0,0.0
4.0,19.0,0.21,336.0,4158.0,0.08,2.0,9.0,0.22,1,1,1.0,1.92,1.0,1.92,0.0
8.0,12.0,0.67,840.0,2491.75,0.34,1.0,5.5,0.18,1,8,0.12,1.0,2.04,0.49,0.0
14.0,7.5,1.87,1800.0,703.5,2.56,6.0,1.0,6.0,1,2,0.5,1.0,1.0,1.0,0.0
18.0,19.0,0.95,4320.0,4320.0,1.0,8.0,9.0,0.89,1,1,1.0,1.8,1.0,1.8,1.0
8.0,20.0,0.4,756.0,8064.0,0.09,1.0,9.0,0.11,1,1,1.0,1.0,1.0,1.0,0.0
12.0,6.0,2.0,1568.0,504.0,3.11,1.0,3.0,0.33,1,1,1.0,1.9,1.0,1.9,1.0
18.0,11.0,1.64,3780.0,1510.0,2.5,1.0,1.0,1.0,1,3,0.33,1.0,1.0,1.0,0.0
11.33,9.5,1.19,2048.0,2044.0,1.0,5.0,4.25,1.18,3,4,0.75,2.2199999999999998,1.0,2.22,1.0
13.0,16.0,0.81,2160.0,2376.0,0.91,6.0,1.0,6.0,1,1,1.0,1.8199999999999998,1.0,1.82,1.0
8.67,13.5,0.64,1479.33,2700.0,0.55,4.0,6.5,0.62,6,2,3.0,1.0,1.8199999999999998,0.55,1.0
2.0,5.0,0.4,240.0,480.0,0.5,1.0,1.0,1.0,1,1,1.0,1.0,1.0,1.0,0.0
20.0,9.5,2.11,6804.0,1469.62,4.63,9.0,1.0,9.0,1,8,0.12,1.0,1.0,1.0,0.0
13.0,4.0,3.25,2016.0,360.0,5.6,6.0,2.0,3.0,1,1,1.0,1.0,1.0,1.0,1.0
13.0,13.5,0.96,2016.0,2094.5,0.96,6.0,6.0,1.0,1,4,0.25,1.0,1.0,1.0,0.0
18.0,14.0,1.29,3920.0,2640.0,1.48,8.0,6.33,1.26,1,3,0.33,1.0,1.0,1.0,0.0
2.0,7.5,0.27,256.0,1352.25,0.19,1.0,3.88,0.26,1,8,0.12,1.0,1.88,0.53,0.0
17.0,3.0,5.67,3528.0,270.0,13.07,1.0,1.0,1.0,1,1,1.0,1.0,1.0,1.0,1.0
16.75,11.8,1.42,4197.0,2508.0,1.67,7.5,5.6,1.34,4,5,0.8,1.76,1.0,1.76,1.0
8.0,17.33,0.46,900.0,3761.0,0.24,1.0,7.67,0.13,1,3,0.33,1.0,1.0,1.0,0.0
11.0,12.17,0.9,1680.0,2152.67,0.78,5.0,5.67,0.88,1,6,0.17,1.0,1.92,0.52,0.0
5.0,13.71,0.36,560.0,2686.0,0.21,3.0,6.29,0.48,1,7,0.14,1.0,1.0,1.0,0.0
12.25,14.0,0.88,2769.0,2921.25,0.95,5.75,6.5,0.88,4,4,1.0,2.1399999999999997,1.0,2.14,1.0
1.0,11.0,0.09,180.0,1764.0,0.1,1.0,5.0,0.2,1,1,1.0,1.0,1.94,0.52,0.0
10.0,12.0,0.83,1296.0,2520.0,0.51,4.0,5.0,0.8,1,1,1.0,1.0,1.92,0.52,0.0
7.0,7.0,1.0,735.33,960.0,0.77,3.33,4.0,0.83,3,1,3.0,1.0,1.0,1.0,1.0
12.0,9.57,1.25,1440.0,1863.71,0.77,5.0,4.57,1.09,1,7,0.14,1.0,1.0,1.0,0.0
18.0,16.0,1.12,3696.0,3024.0,1.22,8.0,7.0,1.14,1,1,1.0,1.0,1.0,1.0,0.0
12.5,9.29,1.35,2180.25,1541.86,1.41,5.75,4.43,1.3,4,7,0.57,1.94,1.0,1.94,0.0
14.0,13.4,1.04,2000.0,2549.2,0.78,1.0,6.0,0.17,1,5,0.2,1.9,1.8199999999999998,1.04,0.0
20.0,5.0,4.0,4704.0,384.0,12.25,9.0,3.0,3.0,1,1,1.0,1.0,1.0,1.0,1.0
15.0,10.5,1.43,3086.0,1841.62,1.68,6.75,1.0,6.75,4,8,0.5,1.0,1.0,1.0,0.0
7.0,5.67,1.23,700.0,677.33,1.03,4.0,3.0,1.33,1,3,0.33,1.0,1.0,1.0,0.0
2.0,11.0,0.18,240.0,1350.0,0.18,1.0,1.0,1.0,1,1,1.0,1.0,1.0,1.0,0.0
19.0,11.0,1.73,3510.0,1920.0,1.83,9.0,5.0,1.8,1,1,1.0,1.0,1.0,1.0,1.0
12.0,12.0,1.0,1764.0,1680.0,1.05,5.0,1.0,5.0,1,1,1.0,1.0,1.8199999999999998,0.55,1.0
9.0,2.0,4.5,1225.0,240.0,5.1,4.0,1.0,4.0,1,1,1.0,1.0,1.0,1.0,1.0
6.0,9.0,0.67,720.0,1008.0,0.71,3.0,4.0,0.75,1,1,1.0,1.0,1.0,1.0,0.0
3.0,10.6,0.28,288.0,1847.2,0.16,2.0,4.8,0.42,1,5,0.2,1.0,1.92,0.52,0.0
11.0,20.0,0.55,1344.0,4800.0,0.28,5.0,9.0,0.56,1,1,1.0,1.0,1.0,1.0,0.0
16.0,8.67,1.85,3564.0,1360.0,2.62,7.0,4.33,1.62,1,3,0.33,1.0,1.0,1.0,0.0
7.71,5.0,1.54,1109.29,500.0,2.22,1.0,3.0,0.33,7,1,7.0,1.0,1.0,1.0,1.0
13.0,7.88,1.65,2800.0,1060.75,2.64,6.0,1.0,6.0,1,8,0.12,1.0,1.8399999999999999,0.54,0.0
15.0,12.88,1.16,4320.0,2568.38,1.68,7.0,6.0,1.17,1,8,0.12,1.0,1.8399999999999999,0.54,0.0
18.0,10.0,1.8,4032.0,1008.0,4.0,1.0,4.0,0.25,1,1,1.0,1.0,1.0,1.0,0.0
3.0,10.0,0.3,270.0,2160.0,0.12,2.0,4.0,0.5,1,1,1.0,1.0,1.0,1.0,0.0
9.0,8.0,1.12,1680.0,784.0,2.14,4.0,4.0,1.0,1,1,1.0,1.0,1.0,1.0,0.0
5.0,18.0,0.28,448.0,6480.0,0.07,3.0,8.0,0.38,1,1,1.0,1.0,1.0,1.0,0.0
16.0,13.4,1.19,3920.0,2034.0,1.93,7.0,1.0,7.0,1,5,0.2,1.0,1.0,1.0,0.0
11.0,6.2,1.77,1134.0,764.2,1.48,1.0,3.0,0.33,1,5,0.2,1.0,1.97,0.51,0.0
15.0,10.0,1.5,2450.0,1176.0,2.08,1.0,4.0,0.25,1,1,1.0,1.0,1.0,1.0,1.0
19.0,1.0,19.0,4032.0,192.0,21.0,9.0,1.0,9.0,1,1,1.0,1.8,1.0,1.8,1.0
15.0,8.0,1.88,4320.0,1080.0,4.0,7.0,4.0,1.75,1,1,1.0,1.0,1.0,1.0,1.0
1.0,12.17,0.08,180.0,2209.0,0.08,1.0,5.83,0.17,1,6,0.17,1.0,1.78,0.56,0.0
13.0,2.0,6.5,1920.0,256.0,7.5,1.0,1.0,1.0,1,1,1.0,1.0,1.0,1.0,1.0
5.0,6.0,0.83,450.0,576.0,0.78,3.0,1.0,3.0,1,1,1.0,1.0,1.77,0.56,0.0
12.0,20.0,0.6,1944.0,3960.0,0.49,5.0,1.0,5.0,1,1,1.0,1.0,1.0,1.0,0.0
14.2,19.0,0.75,3412.0,4480.0,0.76,6.6,1.0,6.6,5,1,5.0,1.0,1.0,1.0,1.0
18.0,13.8,1.3,3444.0,3336.4,1.03,8.0,6.4,1.25,2,5,0.4,1.0,1.0,1.0,0.0
15.0,18.0,0.83,2450.0,3969.0,0.62,1.0,8.0,0.12,1,1,1.0,1.0,1.0,1.0,0.0
17.0,11.0,1.55,5544.0,1400.0,3.96,8.0,5.0,1.6,1,1,1.0,1.8399999999999999,1.0,1.84,1.0
9.0,10.8,0.83,1664.0,1367.0,1.22,1.0,1.0,1.0,4,5,0.8,1.0,2.04,0.49,1.0
8.0,15.0,0.53,864.0,2800.0,0.31,4.0,7.0,0.57,1,1,1.0,1.0,1.0,1.0,0.0
4.0,5.0,0.8,400.0,576.0,0.69,2.0,3.0,0.67,1,1,1.0,1.0,1.0,1.0,1.0
16.0,11.0,1.45,3500.0,2332.67,1.5,7.0,5.33,1.31,1,3,0.33,1.0,1.0,1.0,0.0
9.0,15.0,0.6,800.0,3360.0,0.24,4.0,7.0,0.57,1,1,1.0,1.0,1.0,1.0,0.0
1.0,2.0,0.5,192.0,240.0,0.8,1.0,1.0,1.0,1,1,1.0,1.9,1.0,1.9,1.0
2.0,4.0,0.5,225.0,360.0,0.62,1.0,2.0,0.5,1,1,1.0,1.0,1.0,1.0,0.0
14.5,6.0,2.42,3228.25,590.0,5.47,6.75,3.5,1.93,8,2,4.0,1.8399999999999999,1.0,1.84,1.0
9.5,9.67,0.98,1865.25,1380.0,1.35,4.5,4.33,1.04,4,3,1.33,1.0,1.0,1.0,1.0
12.25,8.0,1.53,2439.25,1532.6,1.59,5.5,1.0,5.5,4,5,0.8,1.0,1.0,1.0,1.0
5.0,16.0,0.31,448.0,2520.0,0.18,3.0,1.0,3.0,1,1,1.0,1.0,1.0,1.0,0.0
11.0,9.0,1.22,1350.0,2133.5,0.63,5.0,4.25,1.18,1,8,0.12,1.0,1.8399999999999999,0.54,0.0
14.0,14.75,0.95,2400.0,2824.0,0.85,6.0,1.0,6.0,1,8,0.12,1.0,1.0,1.0,0.0
1.0,5.0,0.2,192.0,480.0,0.4,1.0,3.0,0.33,1,1,1.0,1.0,1.0,1.0,0.0
17.0,9.5,1.79,4320.0,1431.0,3.02,8.0,4.5,1.78,1,4,0.25,1.0,1.8,0.56,0.0
10.75,11.67,0.92,1923.25,2611.67,0.74,5.0,5.5,0.91,8,6,1.33,1.9,1.0,1.9,1.0
3.0,7.0,0.43,360.0,720.0,0.5,2.0,4.0,0.5,1,1,1.0,1.8900000000000001,1.0,1.89,0.0
12.0,7.0,1.71,1575.0,900.0,1.75,5.0,4.0,1.25,1,1,1.0,1.0,1.0,1.0,1.0
15.0,2.0,7.5,2520.0,240.0,10.5,1.0,1.0,1.0,1,1,1.0,1.0,1.0,1.0,1.0
10.0,17.0,0.59,1152.0,4200.0,0.27,4.0,8.0,0.5,1,1,1.0,1.0,1.8900000000000001,0.53,0.0
9.0,10.29,0.87,1176.0,1629.14,0.72,4.0,1.0,4.0,1,7,0.14,1.0,1.0,1.0,0.0
4.0,16.0,0.25,480.0,2772.0,0.17,2.0,1.0,2.0,1,1,1.0,1.0,1.0,1.0,0.0
2.0,12.4,0.16,240.0,1974.2,0.12,1.0,1.0,1.0,1,5,0.2,1.0,1.8199999999999998,0.55,0.0
9.0,3.0,3.0,1008.0,270.0,3.73,1.0,2.0,0.5,1,1,1.0,1.0,1.88,0.53,1.0
2.0,11.17,0.18,240.0,2625.0,0.09,1.0,5.17,0.19,1,6,0.17,1.76,1.76,1.0,0.0
8.0,12.0,0.67,980.0,1620.0,0.6,4.0,5.0,0.8,1,1,1.0,1.0,1.0,1.0,0.0
18.0,4.0,4.5,4032.0,400.0,10.08,8.0,2.0,4.0,1,1,1.0,1.0,1.8199999999999998,0.55,1.0
12.6,5.0,2.52,2218.0,640.0,3.47,1.0,3.0,0.33,5,1,5.0,1.0,1.0,1.0,1.0
18.0,10.25,1.76,3690.0,1692.75,2.18,8.0,4.5,1.78,2,4,0.5,1.87,1.92,0.97,0.0
9.0,12.0,0.75,1200.0,1440.0,0.83,4.0,5.0,0.8,1,1,1.0,1.0,1.0,1.0,0.0
16.0,5.0,3.2,2028.0,450.0,4.51,7.0,3.0,2.33,1,1,1.0,1.0,1.0,1.0,1.0
9.25,13.0,0.71,1620.0,2400.0,0.68,4.75,6.0,0.79,4,2,2.0,1.8399999999999999,1.0,1.84,1.0
11.5,8.0,1.44,1790.0,1413.33,1.27,1.0,4.0,0.25,2,3,0.67,1.0,1.0,1.0,0.0
3.0,11.67,0.26,300.0,1807.33,0.17,2.0,5.0,0.4,1,3,0.33,1.0,1.76,0.57,0.0
13.0,7.0,1.86,1728.0,720.0,2.4,1.0,4.0,0.25,1,1,1.0,1.0,1.0,1.0,1.0
12.0,6.5,1.85,2410.0,738.67,3.26,5.4,3.33,1.62,5,6,0.83,1.0,1.97,0.51,1.0
10.0,4.0,2.5,1120.0,360.0,3.11,1.0,2.0,0.5,1,1,1.0,1.0,1.8900000000000001,0.53,1.0
7.0,15.0,0.47,540.0,2400.0,0.23,4.0,1.0,4.0,1,1,1.0,1.0,1.0,1.0,0.0
3.0,16.0,0.19,300.0,3024.0,0.1,2.0,1.0,2.0,1,1,1.0,1.8900000000000001,1.9,0.99,0.0
20.0,15.0,1.33,6188.0,3430.0,1.8,9.0,7.0,1.29,1,1,1.0,1.88,1.0,1.88,0.0
11.0,17.0,0.65,1728.0,5832.0,0.3,5.0,8.0,0.62,1,1,1.0,1.0,1.0,1.0,0.0
6.0,13.0,0.46,770.67,1728.0,0.45,3.0,6.0,0.5,3,1,3.0,1.0,1.0,1.0,0.0
4.0,9.33,0.43,400.0,1518.0,0.26,2.0,1.0,2.0,1,6,0.17,1.0,2.12,0.47,0.0
5.0,5.4,0.93,500.0,544.8,0.92,3.0,1.0,3.0,1,5,0.2,1.0,1.0,1.0,0.0
11.0,13.0,0.85,1470.0,2592.0,0.57,1.0,6.0,0.17,1,1,1.0,1.8399999999999999,1.0,1.84,1.0
13.67,7.0,1.95,2497.67,818.5,3.05,6.33,1.0,6.33,6,4,1.5,1.8,1.0,1.8,1.0
4.0,13.0,0.31,315.0,2895.0,0.11,2.0,6.0,0.33,1,2,0.5,1.92,1.0,1.92,0.0
4.0,4.0,1.0,360.0,384.0,0.94,2.0,2.0,1.0,1,1,1.0,1.0,1.0,1.0,0.0
3.0,11.0,0.27,300.0,1680.0,0.18,2.0,5.0,0.4,1,1,1.0,1.0,1.0,1.0,0.0
8.0,12.43,0.64,840.0,2732.86,0.31,1.0,5.71,0.18,1,7,0.14,1.0,1.8399999999999999,0.54,0.0
11.0,8.0,1.38,1344.0,1350.0,1.0,5.0,4.0,1.25,1,1,1.0,1.0,1.0,1.0,1.0
13.0,12.0,1.08,1800.0,1440.0,1.25,6.0,5.0,1.2,1,1,1.0,1.0,1.0,1.0,1.0
14.0,11.33,1.24,2730.0,1761.33,1.55,6.0,5.33,1.13,1,3,0.33,1.0,1.92,0.52,0.0
9.0,12.0,0.75,1080.0,1512.0,0.71,4.0,1.0,4.0,1,1,1.0,1.0,1.0,1.0,1.0
10.0,19.0,0.53,1215.0,5029.33,0.24,4.0,8.67,0.46,1,3,0.33,1.0,1.0,1.0,0.0
5.0,2.0,2.5,480.0,256.0,1.88,1.0,1.0,1.0,1,1,1.0,1.0,1.0,1.0,1.0
3.0,7.0,0.43,360.0,840.0,0.43,2.0,4.0,0.5,1,1,1.0,1.0,1.0,1.0,0.0
17.5,12.25,1.43,3483.0,2169.0,1.61,8.0,1.0,8.0,2,4,0.5,1.77,1.8,0.98,1.0
12.0,6.0,2.0,1620.0,576.0,2.81,1.0,3.0,0.33,1,1,1.0,1.0,1.8900000000000001,0.53,1.0
17.0,16.0,1.06,4536.0,2520.0,1.8,8.0,7.0,1.14,1,1,1.0,1.87,1.0,1.87,1.0
20.0,11.0,1.82,5040.0,2268.0,2.22,9.0,5.0,1.8,1,1,1.0,1.0,1.0,1.0,1.0
16.0,10.0,1.6,3360.0,1260.0,2.67,7.0,4.0,1.75,1,1,1.0,1.0,1.0,1.0,1.0
1.0,20.0,0.05,180.0,8190.0,0.02,1.0,9.0,0.11,1,1,1.0,1.0,1.0,1.0,0.0
15.0,6.0,2.5,2744.0,600.0,4.57,1.0,3.0,0.33,1,1,1.0,1.0,1.0,1.0,1.0
15.0,2.0,7.5,2646.0,240.0,11.03,1.0,1.0,1.0,1,1,1.0,1.0,1.0,1.0,1.0
5.0,15.0,0.33,500.0,2612.5,0.19,3.0,1.0,3.0,1,6,0.17,1.9,1.76,1.08,0.0
10.0,9.75,1.03,2098.33,1654.75,1.27,4.67,4.75,0.98,6,4,1.5,1.94,1.0,1.94,1.0
8.0,18.25,0.44,1000.0,3921.5,0.26,4.0,8.5,0.47,1,4,0.25,1.0,1.0,1.0,0.0
13.0,4.0,3.25,2592.0,360.0,7.2,6.0,2.0,3.0,1,1,1.0,1.0,1.0,1.0,1.0
11.0,9.0,1.22,1344.0,1008.0,1.33,1.0,1.0,1.0,1,1,1.0,1.0,1.0,1.0,1.0
9.0,18.5,0.49,980.0,4312.0,0.23,1.0,8.5,0.12,1,2,0.5,1.0,1.0,1.0,0.0
5.0,6.0,0.83,420.0,576.0,0.73,1.0,3.0,0.33,1,1,1.0,1.0,1.0,1.0,0.0
12.75,17.5,0.73,2206.5,4170.0,0.53,5.5,8.0,0.69,4,2,2.0,1.0,1.97,0.51,1.0
14.0,17.0,0.82,1680.0,4320.0,0.39,6.0,8.0,0.75,1,1,1.0,1.0,1.76,0.57,0.0
12.0,14.0,0.86,2016.0,2560.0,0.79,5.0,6.0,0.83,1,1,1.0,1.92,1.0,1.92,0.0
12.0,9.2,1.3,2240.0,1270.6,1.76,5.0,4.4,1.14,1,5,0.2,1.0,1.8900000000000001,0.53,0.0
3.0,11.33,0.26,288.0,2798.0,0.1,2.0,5.33,0.38,1,6,0.17,1.0,1.0,1.0,0.0
8.4,11.62,0.72,1282.0,2416.75,0.53,4.0,5.12,0.78,5,8,0.62,1.0,1.0,1.0,0.0
11.43,11.5,0.99,1830.57,1954.0,0.94,5.29,5.25,1.01,7,4,1.75,1.0,1.0,1.0,1.0
15.0,11.0,1.36,2520.0,1944.0,1.3,7.0,5.0,1.4,1,1,1.0,1.0,1.0,1.0,1.0
20.0,7.14,2.8,5040.0,986.14,5.11,1.0,3.57,0.28,1,7,0.14,1.8399999999999999,1.9,0.97,0.0
6.62,10.0,0.66,816.38,2312.0,0.35,3.12,4.75,0.66,8,8,1.0,1.97,1.0,1.97,0.0
20.0,6.0,3.33,8736.0,600.0,14.56,9.0,3.0,3.0,1,1,1.0,1.0,1.0,1.0,1.0
13.17,9.0,1.46,2260.0,1152.0,1.96,1.0,4.0,0.25,6,1,6.0,1.8900000000000001,1.0,1.89,1.0
11.0,8.0,1.38,1200.0,960.0,1.25,1.0,4.0,0.25,1,1,1.0,1.0,1.0,1.0,1.0
16.0,3.0,5.33,2700.0,375.0,7.2,7.0,2.0,3.5,1,1,1.0,1.0,1.0,1.0,1.0
8.62,11.0,0.78,1402.88,2365.0,0.59,3.88,5.0,0.78,8,3,2.67,1.0,1.0,1.0,1.0
16.0,5.0,3.2,3360.0,640.0,5.25,7.0,3.0,2.33,1,1,1.0,1.0,1.0,1.0,1.0
11.0,9.0,1.22,1512.0,1293.75,1.17,5.0,4.38,1.14,1,8,0.12,1.0,1.0,1.0,0.0
18.0,9.5,1.89,3465.0,1453.33,2.38,8.0,4.5,1.78,1,6,0.17,1.0,1.8,0.56,0.0
16.0,14.0,1.14,2880.0,2112.0,1.36,7.0,6.0,1.17,1,1,1.0,1.78,1.0,1.78,1.0
9.0,1.0,9.0,1080.0,192.0,5.62,1.0,1.0,1.0,1,1,1.0,1.0,1.0,1.0,1.0
10.0,9.0,1.11,1675.5,1703.0,0.98,4.5,4.25,1.06,4,4,1.0,1.8900000000000001,1.0,1.89,0.0
11.2,11.8,0.95,2418.0,2181.6,1.11,5.2,5.4,0.96,5,5,1.0,1.0,1.8199999999999998,0.55,1.0
6.0,17.0,0.35,560.0,3402.0,0.16,1.0,8.0,0.12,1,1,1.0,1.0,1.0,1.0,0.0
20.0,8.0,2.5,4800.0,875.0,5.49,9.0,1.0,9.0,1,1,1.0,1.0,1.0,1.0,1.0
12.0,11.5,1.04,1728.0,1683.0,1.03,5.0,5.5,0.91,1,2,0.5,1.0,1.0,1.0,0.0
10.25,8.67,1.18,1850.75,1096.33,1.69,5.0,1.0,5.0,8,3,2.67,1.0,1.0,1.0,1.0
8.0,9.4,0.85,840.0,2141.6,0.39,1.0,4.2,0.24,1,5,0.2,1.0,2.12,0.47,0.0
12.0,10.0,1.2,1608.0,1471.0,1.09,5.0,4.5,1.11,2,2,1.0,1.0,1.9,0.53,1.0
15.0,8.25,1.82,2646.0,1063.5,2.49,1.0,3.75,0.27,1,4,0.25,1.0,1.0,1.0,0.0
8.17,13.0,0.63,1311.5,2949.0,0.44,3.83,5.75,0.67,6,4,1.5,1.0,1.0,1.0,1.0
11.71,11.0,1.06,2667.43,1900.0,1.4,5.57,5.0,1.11,7,4,1.75,2.1,1.0,2.1,1.0
2.0,12.0,0.17,240.0,2178.67,0.11,1.0,5.67,0.18,1,3,0.33,1.9,1.8399999999999999,1.03,0.0
9.0,13.0,0.69,980.0,1920.0,0.51,4.0,6.0,0.67,1,1,1.0,1.0,1.78,0.56,0.0
3.0,2.0,1.5,300.0,240.0,1.25,2.0,1.0,2.0,1,1,1.0,1.0,1.0,1.0,1.0
15.0,13.62,1.1,2450.0,2520.0,0.97,7.0,6.25,1.12,1,8,0.12,1.0,1.0,1.0,0.0
8.0,17.0,0.47,735.0,3456.0,0.21,4.0,1.0,4.0,1,1,1.0,1.0,1.0,1.0,0.0
8.0,11.83,0.68,735.0,1835.33,0.4,1.0,1.0,1.0,1,6,0.17,1.0,1.9,0.53,0.0
6.0,13.83,0.43,441.0,2415.0,0.18,1.0,6.33,0.16,1,6,0.17,1.0,1.9,0.53,0.0
2.0,9.25,0.22,240.0,1110.0,0.22,1.0,4.25,0.24,1,4,0.25,1.0,1.0,1.0,0.0
13.0,14.0,0.93,2148.0,2750.0,0.78,6.0,6.17,0.97,8,6,1.33,2.25,1.0,2.25,1.0
13.0,4.25,3.06,2280.0,529.5,4.31,5.5,2.25,2.44,2,4,0.5,1.0,1.8399999999999999,0.54,1.0
11.0,5.0,2.2,1344.0,750.0,1.79,5.0,3.0,1.67,1,1,1.0,1.0,1.78,0.56,1.0
13.0,6.0,2.17,2016.0,576.0,3.5,1.0,1.0,1.0,1,1,1.0,1.0,1.0,1.0,1.0
9.0,12.0,0.75,864.0,2016.0,0.43,1.0,5.0,0.2,1,1,1.0,1.0,1.0,1.0,0.0
1.0,1.0,1.0,180.0,180.0,1.0,1.0,1.0,1.0,1,1,1.0,1.0,1.0,1.0,1.0
15.0,8.29,1.81,2646.0,1510.71,1.75,1.0,4.140000000000001,0.24,1,7,0.14,1.0,2.12,0.47,0.0
10.0,20.0,0.5,1728.0,5808.0,0.3,4.0,9.0,0.44,1,1,1.0,1.8399999999999999,1.0,1.84,0.0
19.0,14.0,1.36,5880.0,2496.0,2.36,9.0,6.0,1.5,1,1,1.0,1.0,1.0,1.0,1.0
16.0,5.0,3.2,2640.0,450.0,5.87,7.0,3.0,2.33,1,1,1.0,1.0,1.0,1.0,1.0
14.0,6.25,2.24,1701.0,829.5,2.05,6.0,3.0,2.0,1,4,0.25,1.0,1.0,1.0,0.0
1.0,14.0,0.07,180.0,2840.0,0.06,1.0,6.57,0.15,1,7,0.14,1.0,1.0,1.0,0.0
6.0,2.0,3.0,576.0,240.0,2.4,1.0,1.0,1.0,1,1,1.0,1.0,1.0,1.0,1.0
8.0,10.0,0.8,648.0,1080.0,0.6,1.0,4.0,0.25,1,1,1.0,1.0,1.0,1.0,1.0
7.0,11.0,0.64,700.0,2084.4,0.34,1.0,5.0,0.2,1,5,0.2,1.0,1.0,1.0,0.0
6.0,10.5,0.57,672.0,2838.0,0.24,3.0,5.0,0.6,1,2,0.5,1.0,1.0,1.0,0.0
6.0,8.0,0.75,540.0,840.0,0.64,3.0,4.0,0.75,1,1,1.0,1.0,1.92,0.52,1.0
19.0,10.0,1.9,4032.0,1722.0,2.34,9.0,1.0,9.0,1,4,0.25,1.0,1.0,1.0,1.0
2.0,11.0,0.18,225.0,1440.0,0.16,1.0,1.0,1.0,1,1,1.0,1.0,1.0,1.0,0.0
7.75,11.0,0.7,1042.5,1541.43,0.68,3.38,1.0,3.38,8,7,1.14,1.8900000000000001,1.94,0.97,1.0
20.0,18.0,1.11,6468.0,3500.0,1.85,9.0,8.0,1.12,1,1,1.0,1.0,1.0,1.0,1.0
