lv1,lv2,lvrel,att1,att2,attrel,tech1,tech2,techrel,n1,n2,nrel,y
8.67,10.0,0.87,1513.33,1200.0,1.26,4.0,4.0,1.0,3,1,3.0,1.0
10.0,8.43,1.19,864.0,1097.29,0.79,1.0,1.0,1.0,1,7,0.14,0.0
15.0,16.0,0.94,1944.0,3024.0,0.64,7.0,7.0,1.0,1,1,1.0,0.0
18.0,16.0,1.12,4320.0,2835.0,1.52,8.0,1.0,8.0,1,1,1.0,1.0
11.5,11.75,0.98,3016.0,2234.5,1.35,5.33,5.38,0.99,6,8,0.75,1.0
10.0,9.0,1.11,1100.0,1440.0,0.76,4.0,4.0,1.0,1,1,1.0,1.0
6.0,10.88,0.55,960.0,1720.5,0.56,2.5,5.12,0.49,2,8,0.25,0.0
4.0,16.0,0.25,400.0,3969.0,0.1,2.0,7.0,0.29,1,1,1.0,0.0
11.0,6.0,1.83,1176.0,512.0,2.3,5.0,3.0,1.67,1,1,1.0,1.0
12.0,19.0,0.63,2058.0,4400.0,0.47,5.0,9.0,0.56,1,1,1.0,0.0
16.0,14.67,1.09,4032.0,2880.0,1.4,7.0,6.67,1.05,1,3,0.33,0.0
15.25,10.6,1.44,2829.5,1674.8,1.69,6.88,1.0,6.88,8,5,1.6,1.0
5.0,17.67,0.28,569.33,3946.0,0.14,2.67,8.0,0.33,3,3,1.0,0.0
9.0,11.0,0.82,1080.0,1400.0,0.77,4.0,5.0,0.8,1,1,1.0,0.0
8.38,11.4,0.74,1296.0,2825.6,0.46,4.12,5.2,0.79,8,5,1.6,1.0
1.0,14.8,0.07,180.0,3320.0,0.05,1.0,6.8,0.15,1,5,0.2,0.0
18.0,4.0,4.5,3360.0,315.0,10.67,8.0,2.0,4.0,1,1,1.0,1.0
4.0,2.0,2.0,360.0,240.0,1.5,2.0,1.0,2.0,1,1,1.0,1.0
6.0,1.0,6.0,560.0,180.0,3.11,3.0,1.0,3.0,1,1,1.0,1.0
18.0,13.0,1.38,3696.0,1960.0,1.89,1.0,6.0,0.17,1,1,1.0,1.0
10.0,10.0,1.0,1440.0,1322.33,1.09,4.0,1.0,4.0,1,6,0.17,0.0
10.67,3.33,3.2,1681.0,321.67,5.23,1.0,2.0,0.5,3,3,1.0,1.0
10.88,14.67,0.74,2296.38,3047.0,0.75,5.12,6.33,0.81,8,3,2.67,1.0
10.0,10.0,1.0,1200.0,1176.0,1.02,4.0,1.0,4.0,1,1,1.0,1.0
8.0,9.88,0.81,1181.25,1890.5,0.62,1.0,4.62,0.22,8,8,1.0,0.0
15.0,6.0,2.5,2310.0,480.0,4.81,7.0,3.0,2.33,1,1,1.0,1.0
7.0,12.5,0.56,756.0,2444.0,0.31,4.0,6.0,0.67,1,2,0.5,0.0
15.0,20.0,0.75,2400.0,4368.0,0.55,1.0,1.0,1.0,1,1,1.0,0.0
6.67,8.8,0.76,652.0,1584.0,0.41,3.33,4.2,0.79,3,5,0.6,0.0
14.0,7.0,2.0,2016.0,640.0,3.15,6.0,1.0,6.0,1,1,1.0,1.0
3.0,10.0,0.3,252.0,1680.0,0.15,1.0,4.0,0.25,1,1,1.0,0.0
7.25,14.0,0.52,1239.5,2840.0,0.44,1.0,6.4,0.16,4,5,0.8,0.0
15.0,9.25,1.62,2640.0,1192.5,2.21,7.0,1.0,7.0,1,4,0.25,0.0
17.0,13.0,1.31,3234.0,2058.0,1.57,1.0,6.0,0.17,1,1,1.0,0.0
7.0,8.0,0.88,720.0,1050.0,0.69,1.0,4.0,0.25,1,1,1.0,0.0
17.0,14.0,1.21,2916.0,2688.0,1.08,8.0,6.0,1.33,1,1,1.0,1.0
11.14,14.5,0.77,1879.71,3474.0,0.54,1.0,6.5,0.15,7,2,3.5,1.0
8.0,3.0,2.67,900.0,300.0,3.0,4.0,2.0,2.0,1,1,1.0,1.0
11.0,18.0,0.61,1470.0,4032.0,0.36,1.0,1.0,1.0,1,1,1.0,0.0
14.0,13.0,1.08,2352.0,1792.0,1.31,6.0,1.0,6.0,1,1,1.0,0.0
19.0,15.0,1.27,5460.0,3120.0,1.75,9.0,7.0,1.29,1,1,1.0,0.0
4.67,9.0,0.52,498.67,1418.67,0.35,2.67,4.67,0.57,3,3,1.0,0.0
6.0,3.0,2.0,600.0,320.0,1.88,1.0,2.0,0.5,1,1,1.0,1.0
2.0,18.0,0.11,240.0,3888.0,0.06,1.0,8.0,0.12,1,1,1.0,0.0
17.0,6.0,2.83,2970.0,720.0,4.12,1.0,3.0,0.33,1,1,1.0,1.0
10.0,8.0,1.25,1080.0,2256.0,0.48,1.0,4.0,0.25,1,3,0.33,0.0
10.0,20.0,0.5,1680.0,7200.0,0.23,4.0,9.0,0.44,1,1,1.0,0.0
7.33,8.83,0.83,1163.33,1124.67,1.03,3.67,1.0,3.67,3,6,0.5,0.0
13.14,9.0,1.46,2493.71,1533.71,1.63,1.0,4.140000000000001,0.24,7,7,1.0,1.0
13.0,8.0,1.62,2472.33,960.0,2.58,5.67,4.0,1.42,3,1,3.0,1.0
8.0,10.0,0.8,720.0,1260.0,0.57,1.0,4.0,0.25,1,1,1.0,0.0
10.88,4.0,2.72,1833.38,413.33,4.44,1.0,1.0,1.0,8,3,2.67,1.0
7.67,10.0,0.77,1036.0,1196.0,0.87,1.0,1.0,1.0,3,3,1.0,1.0
8.0,10.0,0.8,768.0,1080.0,0.71,4.0,4.0,1.0,1,1,1.0,1.0
5.33,10.75,0.5,697.33,1962.25,0.36,2.67,5.0,0.53,3,8,0.38,0.0
15.0,16.0,0.94,2400.0,2464.0,0.97,1.0,1.0,1.0,1,1,1.0,0.0
20.0,13.0,1.54,4900.0,1800.0,2.72,9.0,6.0,1.5,1,1,1.0,1.0
20.0,11.2,1.79,5040.0,2276.0,2.21,1.0,5.2,0.19,1,5,0.2,0.0
13.5,10.4,1.3,2703.0,1902.4,1.42,6.0,5.0,1.2,2,5,0.4,0.0
11.0,17.0,0.65,1600.0,4374.0,0.37,5.0,8.0,0.62,1,1,1.0,0.0
16.0,6.5,2.46,2520.0,1658.0,1.52,7.0,3.0,2.33,1,2,0.5,0.0
17.0,9.0,1.89,3234.0,1816.0,1.78,8.0,1.0,8.0,1,3,0.33,1.0
16.0,8.8,1.82,2880.0,971.6,2.96,1.0,1.0,1.0,1,5,0.2,0.0
4.0,13.75,0.29,360.0,2852.0,0.13,2.0,6.25,0.32,1,4,0.25,0.0
13.8,2.0,6.9,3294.2,240.0,13.73,6.4,1.0,6.4,5,1,5.0,1.0
18.0,19.0,0.95,3780.0,5488.0,0.69,8.0,9.0,0.89,1,1,1.0,0.0
9.0,6.0,1.5,1260.0,560.0,2.25,4.0,3.0,1.33,1,2,0.5,0.0
15.0,4.0,3.75,2430.0,360.0,6.75,1.0,2.0,0.5,1,1,1.0,1.0
8.5,9.0,0.94,1322.0,1296.0,1.02,4.0,4.0,1.0,2,1,2.0,1.0
4.0,3.0,1.33,400.0,252.0,1.59,1.0,2.0,0.5,1,1,1.0,0.0
16.0,10.0,1.6,3456.0,1260.0,2.74,7.0,1.0,7.0,1,1,1.0,1.0
12.0,8.2,1.46,2410.67,1543.2,1.56,5.33,3.6,1.48,3,5,0.6,0.0
5.0,8.0,0.62,396.0,900.0,0.44,1.0,4.0,0.25,2,1,2.0,1.0
6.0,13.0,0.46,600.0,1600.0,0.38,3.0,6.0,0.5,1,1,1.0,0.0
17.0,3.0,5.67,3402.0,320.0,10.63,8.0,2.0,4.0,1,1,1.0,1.0
17.0,10.38,1.64,3920.0,2151.75,1.82,8.0,5.0,1.6,1,8,0.12,0.0
20.0,4.0,5.0,4500.0,432.0,10.42,9.0,2.0,4.5,1,1,1.0,1.0
1.0,13.25,0.08,180.0,2814.0,0.06,1.0,6.12,0.16,1,8,0.12,0.0
6.0,20.0,0.3,800.0,5040.0,0.16,3.0,9.0,0.33,1,1,1.0,0.0
18.0,3.0,6.0,5376.0,270.0,19.91,8.0,2.0,4.0,1,1,1.0,1.0
7.0,10.17,0.69,576.0,1663.33,0.35,1.0,1.0,1.0,1,6,0.17,0.0
8.0,10.67,0.75,640.0,1362.0,0.47,1.0,1.0,1.0,1,3,0.33,0.0
3.0,8.17,0.37,300.0,1430.0,0.21,2.0,4.0,0.5,1,6,0.17,0.0
3.0,10.6,0.28,300.0,2037.6,0.15,1.0,4.8,0.21,1,5,0.2,0.0
13.33,5.6,2.38,2263.33,612.0,3.7,6.33,2.8,2.26,3,5,0.6,1.0
12.0,9.0,1.33,1715.0,1989.0,0.86,1.0,4.17,0.24,1,6,0.17,0.0
10.0,5.0,2.0,1120.0,500.0,2.24,4.0,3.0,1.33,1,1,1.0,1.0
12.0,1.0,12.0,1680.0,162.0,10.37,1.0,1.0,1.0,1,1,1.0,1.0
7.29,14.25,0.51,936.14,2649.0,0.35,3.71,6.5,0.57,7,4,1.75,0.0
15.0,12.0,1.25,2800.0,1400.0,2.0,7.0,5.0,1.4,1,1,1.0,0.0
14.0,16.0,0.88,2268.0,3610.0,0.63,6.0,7.0,0.86,1,2,0.5,0.0
20.0,15.0,1.33,6480.0,3240.0,2.0,9.0,7.0,1.29,1,1,1.0,1.0
18.0,4.5,4.0,3240.0,696.0,4.66,1.0,2.5,0.4,1,2,0.5,1.0
15.0,1.0,15.0,3456.0,192.0,18.0,7.0,1.0,7.0,1,1,1.0,1.0
9.0,10.0,0.9,1350.0,1500.0,0.9,4.0,4.0,1.0,1,1,1.0,1.0
17.0,5.0,3.4,4480.0,540.0,8.3,8.0,3.0,2.67,1,1,1.0,1.0
